GasDay,CapacityVolumeTechnical,CapacityVolumeReserved,CapacityVolumeReservedTSO,CapacityVolumeAvailable,CapacityInjectionTechnical,CapacityInjectionReserved,CapacityInjectionReservedTSO,CapacityInjectionAvailable,CapacityWithdrawalTechnical,CapacityWithdrawalReserved,CapacityWithdrawalReservedTSO,CapacityWithdrawalAvailable
2027-11-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-11-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-11-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-11-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-11-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-11-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-11-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-31T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-30T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-29T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-28T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-27T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-26T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-25T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-24T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-23T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-22T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-21T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-20T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-19T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-18T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-17T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-16T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-15T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-14T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-13T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-12T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-11T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-10T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-09T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-08T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-10-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-30T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-29T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-28T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-27T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-26T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-25T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-24T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-23T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-22T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-21T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-20T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-19T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-18T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-17T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-16T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-15T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-14T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-13T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-12T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-11T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-10T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-09T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-08T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-09-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-31T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-30T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-29T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-28T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-27T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-26T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-25T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-24T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-23T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-22T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-21T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-20T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-19T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-18T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-17T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-16T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-15T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-14T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-13T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-12T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-11T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-10T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-09T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-08T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-08-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-31T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-30T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-29T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-28T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-27T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-26T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-25T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-24T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-23T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-22T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-21T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-20T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-19T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-18T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-17T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-16T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-15T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-14T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-13T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-12T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-11T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-10T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-09T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-08T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-07-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-30T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-29T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-28T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-27T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-26T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-25T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-24T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-23T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-22T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-21T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-20T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-19T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-18T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-17T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-16T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-15T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-14T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-13T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-12T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-11T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-10T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-09T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-08T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-06-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-31T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-30T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-29T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-28T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-27T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-26T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-25T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-24T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-23T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-22T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-21T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-20T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-19T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-18T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-17T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-16T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-15T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-14T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-13T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-12T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-11T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-10T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-09T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-08T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-07T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-06T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-05T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-04T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-03T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-02T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-05-01T00:00:00,9759000,0,0,9759000,3780,0,0,3780,7500,0,0,7500
2027-04-30T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-29T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-28T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-27T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-26T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-25T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-24T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-23T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-22T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-21T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-20T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-19T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-18T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-17T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-16T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-15T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-14T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-13T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-12T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-11T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-10T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-09T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-08T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-07T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-06T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-05T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-04T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-03T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-02T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-04-01T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-31T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-30T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-29T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-28T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-27T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-26T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-25T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-24T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-23T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-22T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-21T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-20T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-19T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-18T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-17T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-16T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-15T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-14T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-13T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-12T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-11T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-10T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-09T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-08T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-07T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-06T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-05T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-04T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-03T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-02T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-03-01T00:00:00,9790000,0,0,9790000,3780,0,0,3780,6750,0,0,6750
2027-02-28T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-27T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-26T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-25T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-24T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-23T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-22T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-21T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-20T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-19T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-18T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-17T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-16T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-15T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-14T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-13T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-12T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-11T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-10T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-09T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-08T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-07T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-06T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-05T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-04T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-03T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-02T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-02-01T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-31T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-30T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-29T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-28T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-27T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-26T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-25T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-24T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-23T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-22T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-21T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-20T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-19T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-18T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-17T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-16T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-15T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-14T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-13T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-12T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-11T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-10T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-09T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-08T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-07T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-06T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
2027-01-05T00:00:00,9790000,0,0,9790000,3780,0,0,3780,7500,0,0,7500
